Sample	X_reads	Y_reads	Species	Read_ratio	Sex	Y_cov	X_cov	Cov_ratio	Group	Nr
LT_Hir_503	18434	11126	LT	0.603558641640447	M	0.04972855787807895	0.02045446596644944	2.4311833884906364	LT_Hir	503
LT_Hir_505	40112	1723	LT	0.042954726765057835	F	0.007701088012217331	0.044508491854519903	0.17302513950346926	LT_Hir	505
LT_Hir_514	29416	16544	LT	0.5624150122382376	M	0.07394474757639206	0.03264015248286192	2.26545349673895	LT_Hir	514
LT_Hir_515	20163	12203	LT	0.6052174775579031	M	0.0545422965833361	0.02237297370519258	2.4378653147336107	LT_Hir	515
LT_Hir_516	44349	1981	LT	0.04466842544364022	F	0.008854239902613194	0.049209889939571774	0.1799280574186597	LT_Hir	516
LT_Hir_519	28671	1289	LT	0.04495832025391511	F	0.005761289871008787	0.031813496458938474	0.181095777336039	LT_Hir	519
LT_Hir_522	21780	13010	LT	0.5973370064279155	M	0.058149248426551066	0.024167205638996894	2.4061221348950568	LT_Hir	522
LT_Hir_523	16436	10880	LT	0.6619615478218545	M	0.048629040959329406	0.018237474374772862	2.666435053452134	LT_Hir	523
LT_Hir_817	42940	2433	LT	0.056660456450861665	F	0.010874490501291217	0.047646455929225284	0.2282329354662672	LT_Hir	817
LT_Hir_818	35921	1830	LT	0.05094512958993346	F	0.008179333176063678	0.03985813561792505	0.2052111331666316	LT_Hir	818
LT_Hir_821	42839	2070	LT	0.04832045565956255	F	0.009252032608990062	0.04753438578370009	0.19463873270794751	LT_Hir	821
LT_Hir_822	15609	8684	LT	0.5563456979947466	M	0.038813841148052995	0.017319830707947775	2.241005804418284	LT_Hir	822
LT_Hir_828	41758	2336	LT	0.055941376502706065	F	0.010440941147150136	0.04633490234496016	0.22533642284207372	LT_Hir	828
LT_IN_258	14934	11195	LT	0.7496317128699611	M	0.050036958965045286	0.016570847062111094	3.0195776219221635	LT_IN	258
LT_IN_259	36002	1410	LT	0.0391644908616188	F	0.006302109168442506	0.03994801365542545	0.15775776044340567	LT_IN	259
LT_IN_260	27801	1234	LT	0.04438689255782166	F	0.005515462917629824	0.030848139759860088	0.17879402001434785	LT_IN	260
LT_IN_261	28064	1079	LT	0.03844783352337514	F	0.004822677867198201	0.031139965980386083	0.15487100628933984	LT_IN	261
LT_IN_262	22532	16273	LT	0.7222172909639624	M	0.07273349113337936	0.02500162890072902	2.9091500966666426	LT_IN	262
LT_IN_348	34154	1505	LT	0.044065116823798094	F	0.006726719360642532	0.0378974628739348	0.17749788113834528	LT_IN	348
LT_IN_349	32784	1790	LT	0.054599804782820886	F	0.008000549937242614	0.03637730347423665	0.21993246263865632	LT_IN	349
LT_IN_448	28285	959	LT	0.033904896588297685	F	0.004286328150735009	0.03138518877406002	0.13657168614125642	LT_IN	448
LT_IN_455	22204	999	LT	0.04499189335254909	F	0.004465111389556073	0.024637678329122455	0.18123101251298426	LT_IN	455
LT_IN_460	31547	1291	LT	0.04092306716961993	F	0.00577022903294984	0.035004721592903354	0.16484144910667312	LT_IN	460
LT_IN_479	20665	13711	LT	0.6634889910476651	M	0.061282424686890206	0.022929995616614823	2.672587719226847	LT_IN	479
LT_IN_570	30119	1193	LT	0.039609548789800456	F	0.005332210097838234	0.03342020507993331	0.15955049004291968	LT_IN	570
LT_IN_578	15730	10422	LT	0.6625556261919898	M	0.04658197287482822	0.017454092961497757	2.6688280495345182	LT_IN	578
LT_IN_580	35917	1778	LT	0.04950302085363477	F	0.007946914965596295	0.039853697196320086	0.1994022016690105	LT_IN	580
LT_IN_65	9083	5726	LT	0.6304084553561599	M	0.025592820637235312	0.010078545859458622	2.539336625949535	LT_IN	65
LT_IN_67	28703	947	LT	0.032993066926802074	F	0.00423269317908869	0.03184900383177814	0.13289876196584255	LT_IN	67
LT_IN_736	30654	1587	LT	0.051771383832452535	F	0.007093225000225713	0.034013843969596454	0.20853935258143858	LT_IN	736
LT_IN_739	16175	9854	LT	0.6092117465224112	M	0.04404325088356911	0.017947867365049348	2.4539545555889513	LT_IN	739
LT_IN_742	16152	10168	LT	0.6295195641406637	M	0.045446699308314464	0.017922346440820837	2.535756099703707	LT_IN	742
LT_IN_745	28499	1269	LT	0.0445278781711639	F	0.005671898251598255	0.03162264432992528	0.17936192155286645	LT_IN	745
LT_IN_746	40905	1687	LT	0.04124190196797457	F	0.0075401830972783735	0.045388408937702844	0.16612574165416405	LT_IN	746
LT_IN_749	22531	14273	LT	0.6334827570902313	M	0.06379432919232615	0.02500051929532778	2.551720163838691	LT_IN	749
LT_IN_804	49131	2965	LT	0.060348863243166226	F	0.013252307577611368	0.054516022968299195	0.2430901385693069	LT_IN	804
LT_Lap_122	28046	1437	LT	0.05123725308421878	F	0.006422787854646724	0.03111999308316377	0.2063878304048055	LT_Lap	122
LT_Lap_123	41289	1562	LT	0.03783089927099227	F	0.006981485475962549	0.04581449741177882	0.15238594485088952	LT_Lap	123
LT_Lap_124	29843	1070	LT	0.03585430419193781	F	0.004782451638463462	0.0331139539891912	0.14442405881292558	LT_Lap	124
LT_Lap_127	17837	12448	LT	0.6978752032292426	M	0.055637343921115114	0.019792031541909443	2.8110981837970273	LT_Lap	127
LT_Lap_128	44471	1517	LT	0.03411211800948933	F	0.0067803543322888515	0.049345261798523	0.1374063909109061	LT_Lap	128
LT_Lap_129	30133	1221	LT	0.04052035973849268	F	0.005457358365012978	0.03343573955555066	0.16321931076015345	LT_Lap	129
LT_Lap_132	36772	1425	LT	0.03875231154139019	F	0.006369152883000405	0.04080240981437988	0.1560974685557847	LT_Lap	132
LT_Lap_135	20795	12374	LT	0.5950468862707382	M	0.05530659492929615	0.02307424431877596	2.396897344295349	LT_Lap	135
LT_Lap_136	36392	1216	LT	0.033413937129039346	F	0.005435010460160345	0.040380759761908865	0.13459406143435632	LT_Lap	136
LT_Lap_140	36975	2116	LT	0.05722785665990534	F	0.009457633333634285	0.041027659710831506	0.2305184697419488	LT_Lap	140
LT_Lap_146	24804	826	LT	0.033301080470891795	F	0.0036918738816549713	0.027522652372345226	0.13413946561940257	LT_Lap	146
LT_Lap_149	23101	17312	LT	0.7494047876715294	M	0.0773773857617565	0.02563299437403431	3.0186635487322615	LT_Lap	149
LT_Lap_158	16895	11279	LT	0.6675939627108612	M	0.05041240376656952	0.018746783253941808	2.6891228795729267	LT_Lap	158
LT_Lap_159	32687	1613	LT	0.049346835133233395	F	0.007209434105459406	0.036269671750316416	0.19877307286070242	LT_Lap	159
LT_Lap_164	19047	12955	LT	0.6801596051871686	M	0.0579034214731721	0.02113465407740927	2.7397383113577805	LT_Lap	164
LT_Lap_167	21338	12431	LT	0.5825756865685632	M	0.05556136104461616	0.023676760051649023	2.346662335700212	LT_Lap	167
LT_Lap_170	29946	1568	LT	0.05236091631603553	F	0.0070083029617857085	0.033228243345518875	0.21091403746237583	LT_Lap	170
LT_Lap_453	18057	11689	LT	0.6473389821122002	M	0.052244931964485423	0.020036144730182136	2.607534167278422	LT_Lap	453
LT_Lap_465	41105	1724	LT	0.041941369663058024	F	0.007705557593187858	0.04561033001795075	0.16894325452491135	LT_Lap	465
LT_Lap_559	37693	1467	LT	0.0389196933117555	F	0.0065568752837625215	0.041824356388921485	0.15677169596563878	LT_Lap	559
LT_Oulu_23	34950	1396	LT	0.03994277539341917	F	0.006239535034855134	0.038780708773321466	0.16089275395470637	LT_Oulu	23
LT_Oulu_232	38193	1629	LT	0.04265179483151363	F	0.007280947400987831	0.04237915908954125	0.171804904991253	LT_Oulu	232
LT_Oulu_233	15243	8994	LT	0.5900413304467624	M	0.04019941124891624	0.016913715131094107	2.37673455756706	LT_Oulu	233
LT_Oulu_24	33970	1004	LT	0.029555490138357374	F	0.004487459294408706	0.03769329548010673	0.11905192255681221	LT_Oulu	24
LT_Oulu_26	40371	1541	LT	0.03817096430606128	F	0.00688762427558149	0.04479587965344094	0.15375575452177612	LT_Oulu	26
LT_Oulu_27	36662	1129	LT	0.030794828432709618	F	0.005046156915724531	0.040680353220243534	0.1240440781918639	LT_Oulu	27
LT_Oulu_336	23794	1100	LT	0.04623014205261831	F	0.00491653906757926	0.0264019509170933	0.18621877917348018	LT_Oulu	336
LT_Oulu_347	29002	1216	LT	0.04192814288669747	F	0.005435010460160345	0.032180775846748756	0.16888997599196937	LT_Oulu	347
LT_Oulu_359	38789	2006	LT	0.051715692593260976	F	0.00896597942687636	0.04304048390868001	0.2083150237320678	LT_Oulu	359
LT_Oulu_360	21264	11995	LT	0.5640989465763732	M	0.05361262374146657	0.0235946492519573	2.272236521465523	LT_Oulu	360
LT_Oulu_361	33921	1456	LT	0.04292326287550485	F	0.006507709893086729	0.03763892481544599	0.17289840039256757	LT_Oulu	361
LT_Oulu_362	15983	9477	LT	0.5929425014077457	M	0.04235821885768059	0.01773482312801136	2.388420710594947	LT_Oulu	362
LT_Oulu_364	17842	9900	LT	0.5548705302096177	M	0.04424885160821334	0.01979757956891564	2.235063708378213	LT_Oulu	364
LT_Oulu_494	32336	981	LT	0.030337704106877784	F	0.004384658932086594	0.03588020025448134	0.1222027441594048	LT_Oulu	494
LT_Oulu_495	17101	9676	LT	0.5658148646277995	M	0.04324766547081538	0.01897536196659715	2.279148379195371	LT_Oulu	495
LT_Oulu_496	26540	1460	LT	0.055011303692539565	F	0.006525588216968836	0.029448927348897043	0.22159001377730114	LT_Oulu	496
LT_Oulu_501	26223	1484	LT	0.056591541776303246	F	0.006632858160261474	0.029097182436704113	0.22795534154174926	LT_Oulu	501
LT_Oulu_600	34255	1443	LT	0.04212523719165085	F	0.006449605340469884	0.038009533019459994	0.16968388791222025	LT_Oulu	600
LT_Oulu_605	36947	1781	LT	0.04820418437220884	F	0.007960323708507874	0.0409965907595968	0.19417038248831603	LT_Oulu	605
LT_Oulu_785	38084	1182	LT	0.031036655813464972	F	0.005283044707162441	0.042258212100806145	0.1250181785864447	LT_Oulu	785
LT_Pun_105	53676	2412	LT	0.04493628437290409	F	0.010780629300910158	0.05955917951693285	0.18100701501176983	LT_Pun	105
LT_Pun_171	3092	134	LT	0.04333764553686934	F	5.989238500505643e-4	0.003430899900632617	0.17456756751781943	LT_Pun	171
LT_Pun_173	228	77	LT	0.33771929824561403	M	3.441577347305482e-4	2.529900314826121e-4	1.3603608518235313	LT_Pun	173
LT_Pun_178	5667	2251	LT	0.3972119287100759	M	0.010061026764655376	0.0062881338088243985	1.600002014991526	LT_Pun	178
LT_Pun_179	15335	6614	LT	0.4313009455493968	M	0.02956180853906293	0.017015798828008143	1.7373153525066336	LT_Pun	179
LT_Pun_185	46469	2641	LT	0.05683358798338677	F	0.01180416334316075	0.051562253390199576	0.22893032338661062	LT_Pun	185
LT_Pun_189	49116	2879	LT	0.05861633683524717	F	0.012867923614146081	0.054499378887280604	0.23611138102620238	LT_Pun	189
LT_Pun_231	59025	2768	LT	0.04689538331215587	F	0.012371800126417629	0.06549445880816307	0.18889842517296498	LT_Pun	231
LT_Pun_35	19858	10413	LE	0.5243730486453823	M	0.046541746646093486	0.022034544057814524	2.1122173676013736	LT_Pun	35
LT_Pun_353	24351	1261	LT	0.05178432097244466	F	0.0056361416038340426	0.02702000112558372	0.208591464435488	LT_Pun	353
LT_Pun_36	54327	1984	LT	0.03651959430853903	F	0.008867648645524775	0.060281532633139776	0.1471039016126439	LT_Pun	36
LT_Pun_398	59569	1963	LT	0.032953381792543104	F	0.008773787445143715	0.06609808414643738	0.13273890701137084	LT_Pun	398
LT_Pun_399	19535	10043	LT	0.514102892244689	M	0.04488800168699864	0.021676141513214158	2.0708483407729243	LT_Pun	399
LT_Pun_400	66050	2484	LT	0.03760787282361847	F	0.011102439130788073	0.07328943675187075	0.1514875761479321	LT_Pun	400
LT_Pun_416	27092	19842	LT	0.7323933264432305	M	0.0886854256171888	0.030061429530381264	2.9501399967543067	LT_Pun	416
LT_Pun_417	61619	2680	LT	0.04349307843360003	F	0.011978477001011288	0.0683727752189784	0.17519366389103938	LT_Pun	417
LT_Pun_421	39242	2096	LT	0.05341216044034453	F	0.009368241714223752	0.04354313515544151	0.21514853445395557	LT_Pun	421
LT_Pun_422	54988	2263	LT	0.04115443369462428	F	0.010114661736301695	0.061014981803359104	0.16577341232190362	LT_Pun	422
LT_Pun_468	52309	1801	LT	0.03443002160240111	F	0.008049715327918407	0.05804234893343841	0.13868693248699548	LT_Pun	468
LT_Pun_576	21161	13868	LT	0.6553565521478191	M	0.06198414889926288	0.02348035989562963	2.6398295926801327	LT_Pun	576
LT_SCH_125	36757	1907	LT	0.05188127431509645	F	0.008523490910794226	0.04078576573336129	0.2089820003997698	LT_SCH	125
LT_SCH_141	26025	16813	LT	0.646032660902978	M	0.07514706485746372	0.02887748056725869	2.6022721990042834	LT_SCH	141
LT_SCH_142	46341	2631	LT	0.056774778274098534	F	0.011759467533455484	0.05142022389884091	0.22869343308558715	LT_SCH	142
LT_SCH_257	25866	17670	LT	0.683136163303178	M	0.07897749574920501	0.0287010533084616	2.7517281299889085	LT_SCH	257
LT_SCH_315	28795	22060	LT	0.7661052266018405	M	0.09859895620981679	0.031951087528692176	3.085934277550791	LT_SCH	315
LT_SCH_43	28138	19425	LT	0.6903475726775179	M	0.0868216103524792	0.031222076780077806	2.78077627455834	LT_SCH	43
LT_SCH_44	62804	2999	LT	0.0477517355582447	F	0.013404273330609272	0.06968765761944724	0.19234788179863627	LT_SCH	44
LT_SCH_463	43263	3465	LT	0.08009153318077804	F	0.015487098062874669	0.04800485847382565	0.3226152217763315	LT_SCH	463
LT_SCH_475	54314	3676	LT	0.06768052435836064	F	0.01643017964765578	0.06026710776292366	0.2726226669494107	LT_SCH	475
LT_SCH_554	69551	2543	LT	0.03656309758306854	F	0.011366144408049143	0.07717416526161033	0.14727913634724002	LT_SCH	554
